,latitude,longitude,test
1789,-3.6254,128.43919,45
1790,-3.62543,128.44201,45
1791,-3.62547,128.25249,45
1792,-3.625492,128.25089,45
1793,-3.625672,128.256523,45
1794,-3.625711,128.22323,45
1795,-3.6258,128.223358,45
1796,-3.625803,128.305659,45
1797,-3.62584,128.24457,45
1798,-3.625865,128.223702,45
1799,-3.625876,128.305995,45
1800,-3.625877,128.251782,45
1801,-3.626104,128.24257,45
1802,-3.62611,128.22711,45
1803,-3.62613,128.22412,45
1804,-3.626216,128.253377,45
1805,-3.626349,128.243789,45
1806,-3.62638,128.22649,45
1807,-3.626413,128.23247,45
1808,-3.626424,128.243578,45
1809,-3.62643,128.20257,45
1810,-3.626497,128.440461,45
1811,-3.626583,128.219083,45
1812,-3.626657,128.228996,45
1813,-3.62673,128.250589,45
1814,-3.626818,128.228725,45
1815,-3.62693,128.22413,45
1816,-3.627029,128.20107,45
1817,-3.627066,128.252021,45
1818,-3.627073,128.24219,45
1819,-3.627083,128.25204,45
1820,-3.627095,128.250818,45
1821,-3.62715,128.23318,45
1822,-3.627205,128.242643,45
1823,-3.627343,128.304324,45
1824,-3.627346,128.23009,45
1825,-3.62736,128.2505,45
1826,-3.627404,128.228032,45
1827,-3.627443,128.234076,45
1828,-3.627484,128.228382,45
1829,-3.627489,128.255112,45
1830,-3.62754,128.229308,45
1831,-3.62763,128.25017,45
1832,-3.6277,128.22286,45
1833,-3.627833,128.230718,45
1834,-3.627843,128.21984,45
1835,-3.62787,128.25442,45
1836,-3.628007,128.225524,45
1837,-3.62805,128.23339,45
1838,-3.628074,128.431439,45
1839,-3.628133,128.22511,45
1840,-3.628181,128.214169,45
1841,-3.628185,128.203413,45
1842,-3.628209,128.194226,45
1843,-3.628311,128.235124,45
1844,-3.62832,128.23601,45
1845,-3.628325,128.213818,45
1846,-3.628399,128.25548,45
1847,-3.6284,128.21808,45
1848,-3.628445,128.227138,45
1849,-3.62847,128.25577,45
1850,-3.628568,128.24311,45
1851,-3.628578,128.252887,45
1852,-3.628587,128.249889,45
1853,-3.628627,128.224701,45
1854,-3.62874,128.25055,45
1855,-3.62885,128.23565,45
1856,-3.62886,128.20371,45
1857,-3.628886,128.20334,45
1858,-3.628898,128.21051,45
1859,-3.62892,128.23496,45
1860,-3.62893,128.24374,45
1861,-3.62893,128.22412,45
1862,-3.628958,128.433163,45
1863,-3.628996,128.248195,45
1864,-3.629016,128.2143,45
1865,-3.629036,128.214368,45
1866,-3.629047,128.216536,45
1867,-3.629055,128.247867,45
1868,-3.629091,128.237305,45
1869,-3.629128,128.22043,45
1870,-3.62914,128.252051,45
1871,-3.629171,128.224223,45
1872,-3.62919,128.24249,45
1873,-3.6292,128.2159,45
1874,-3.629421,128.217258,45
1875,-3.629432,128.246895,45
1876,-3.629453,128.253149,45
1877,-3.62952,128.2331,45
1878,-3.629537,128.218284,45
1879,-3.629545,128.24226,45
1880,-3.629669,128.250783,45
1881,-3.629737,128.248199,45
1882,-3.62974,128.25339,45
1883,-3.62976,128.2481,45
1884,-3.629818,128.251015,45
1885,-3.629845,128.21759,45
1886,-3.629933,128.21538,45
1887,-3.630088,128.218665,45
1888,-3.63016,128.21573,45
1889,-3.630212,128.217198,45
1890,-3.63026,128.21706,45
1891,-3.630262,128.310506,45
1892,-3.630273,128.22527,45
1893,-3.630355,128.21518,45
1894,-3.630371,128.223907,45
1895,-3.630375,128.22531,45
1896,-3.630446,128.251191,45
1897,-3.630468,128.253062,45
1898,-3.63055,128.24986,45
1899,-3.630638,128.216009,45
1900,-3.630759,128.255821,45
1901,-3.630869,128.225827,45
1902,-3.63087,128.256109,45
1903,-3.630881,128.255592,45
1904,-3.630938,128.254947,45
1905,-3.631167,128.223217,45
1906,-3.63117,128.24098,45
1907,-3.631173,128.31454,45
1908,-3.631191,128.21227,45
1909,-3.631294,128.242305,45
1910,-3.631325,128.242288,45
1911,-3.63137,128.22551,45
1912,-3.63172,128.21781,45
1913,-3.631769,128.222114,45
1914,-3.631801,128.222473,45
1915,-3.631814,128.222824,45
1916,-3.631962,128.245504,45
1917,-3.63204,128.25117,45
1918,-3.632136,128.216538,45
1919,-3.632143,128.224031,45
1920,-3.632161,128.332296,45
1921,-3.632181,128.22453,45
1922,-3.63219,128.25016,45
1923,-3.6322,128.250173,45
1924,-3.632235,128.329216,45
1925,-3.63229,128.19882,45
1926,-3.63232,128.24938,45
1927,-3.632395,128.19875,45
1928,-3.632399,128.332657,45
1929,-3.63242,128.19838,45
1930,-3.63253,128.25159,45
1931,-3.632544,128.253433,45
1932,-3.632573,128.222022,45
1933,-3.63259,128.249876,45
1934,-3.632676,128.22107,45
1935,-3.632974,128.330062,45
1936,-3.63313,128.22315,45
1937,-3.633175,128.243761,45
1938,-3.633209,128.210772,45
1939,-3.63325,128.33139,45
1940,-3.633457,128.251053,45
1941,-3.63356,128.25349,45
1942,-3.633889,128.334094,45
1943,-3.633973,128.254151,45
1944,-3.634037,128.24397,45
1945,-3.634207,128.248875,45
1946,-3.634325,128.253617,45
1947,-3.634342,128.25126,45
1948,-3.63445,128.25412,45
1949,-3.63451,128.251958,45
1950,-3.634526,128.251875,45
1951,-3.634528,128.251877,45
1952,-3.63455,128.20828,45
1953,-3.634734,128.245227,45
1954,-3.6351,128.201902,45
1955,-3.63523,128.33698,45
1956,-3.635365,128.336748,45
1957,-3.635484,128.172469,45
1958,-3.635662,128.252116,45
1959,-3.63568,128.200977,45
1960,-3.635693,128.20035,45
1961,-3.635747,128.249357,45
1962,-3.635987,128.255213,45
1963,-3.636026,128.250698,45
1964,-3.636144,128.247133,45
1965,-3.636451,127.980316,45
1966,-3.636459,128.20077,45
1967,-3.636574,128.202323,45
1968,-3.636736,128.252592,45
1969,-3.636741,128.24666,45
1970,-3.636882,128.251761,45
1971,-3.636972,128.282388,45
1972,-3.636992,128.189789,45
1973,-3.637006,128.200702,45
1974,-3.63707,128.20101,45
1975,-3.637196,128.202263,45
1976,-3.637209,128.202247,45
1977,-3.637281,128.20656,45
1978,-3.637293,127.946531,45
1979,-3.637356,128.20407,45
1980,-3.637503,128.197393,45
1981,-3.63766,128.242589,45
1982,-3.637942,128.199285,45
1983,-3.63808,128.25332,45
1984,-3.638091,128.25238,45
1985,-3.638455,128.196998,45
1986,-3.638471,128.1965,45
1987,-3.638601,128.19715,45
1988,-3.63894,128.1949,45
1989,-3.638976,128.197685,45
1990,-3.63929,128.19447,45
1991,-3.6393,128.241186,45
1992,-3.63935,128.196695,45
1993,-3.639386,128.24236,45
1994,-3.63941,128.19363,45
1995,-3.639558,128.246155,45
1996,-3.639564,128.198236,45
1997,-3.639639,128.204528,45
1998,-3.639639,128.258691,45
1999,-3.639639,128.186473,45
2000,-3.639639,128.240637,45
2001,-3.639639,128.258691,45
2002,-3.639639,128.186473,45
2003,-3.639639,128.204528,45
2004,-3.639639,128.204528,45
2005,-3.639639,128.24063,45
2006,-3.639639,128.22258,45
2007,-3.639639,128.186473,45
2008,-3.639639,128.240637,45
2009,-3.639639,128.186473,45
2010,-3.639639,128.258691,45
2011,-3.639639,128.186473,45
2012,-3.639639,128.204528,45
2013,-3.639639,128.240637,45
2014,-3.639639,128.27675,45
2015,-3.639639,128.186473,45
2016,-3.639639,128.204528,45
2017,-3.639639,128.258691,45
2018,-3.639639,128.186473,45
2019,-3.639639,128.240637,45
2020,-3.639639,128.240637,45
2021,-3.639639,128.186473,45
2022,-3.63964,128.25869,45
2023,-3.63964,128.25869,45
2024,-3.63964,128.20452,45
2025,-3.63964,128.18647,45
2026,-3.63964,128.19512,45
2027,-3.63964,128.20452,45
2028,-3.63965,128.31286,45
2029,-3.63965,128.24064,45
2030,-3.63978,128.25784,45
2031,-3.639825,128.258484,45
2032,-3.639932,128.246315,45
2033,-3.640023,128.246163,45
2034,-3.640416,128.193765,45
2035,-3.64062,128.24401,45
2036,-3.640663,128.192953,45
2037,-3.64074,128.24649,45
2038,-3.640819,128.26128,45
2039,-3.64083,128.2397,45
2040,-3.64085,128.23988,45
2041,-3.640883,128.256115,45
2042,-3.640924,128.239661,45
2043,-3.641101,127.969656,45
2044,-3.641242,127.970679,45
2045,-3.641244,127.97192,45
2046,-3.641494,128.240965,45
2047,-3.641668,128.24043,45
2048,-3.64195,128.19387,45
2049,-3.642901,128.242634,45
2050,-3.643201,128.271198,45
2051,-3.64361,128.245787,45
2052,-3.643713,128.233357,45
2053,-3.643787,128.242263,45
2054,-3.644126,128.23586,45
2055,-3.64426,128.24771,45
2056,-3.644488,128.242316,45
2057,-3.64451,128.24106,45
2058,-3.644686,128.272121,45
2059,-3.644798,128.18933,45
2060,-3.645228,128.24516,45
2061,-3.64547,128.23688,45
2062,-3.64571,127.96747,45
2063,-3.64593,128.17072,45
2064,-3.646112,128.237798,45
2065,-3.646175,128.162563,45
2066,-3.646214,128.803693,45
2067,-3.64635,128.24283,45
2068,-3.6465,128.24274,45
2069,-3.6465,128.76321,45
2070,-3.646605,128.188839,45
2071,-3.646633,128.191617,45
2072,-3.646768,128.188981,45
2073,-3.646827,128.190061,45
2074,-3.64692,128.1662,45
2075,-3.647092,128.76505,45
2076,-3.647096,128.233489,45
2077,-3.647191,128.170951,45
2078,-3.647227,127.965728,45
2079,-3.647305,128.19097,45
2080,-3.647353,128.192013,45
2081,-3.647498,128.19305,45
2082,-3.64755,128.26134,45
2083,-3.647711,128.278407,45
2084,-3.647733,128.23311,45
2085,-3.648225,128.805946,45
2086,-3.648305,128.167004,45
2087,-3.64843,128.188818,45
2088,-3.648457,128.188291,45
2089,-3.6485,128.188701,45
2090,-3.64851,128.17588,45
2091,-3.648661,128.193621,45
2092,-3.648711,128.187981,45
2093,-3.648825,128.192123,45
2094,-3.64885,128.2643,45
2095,-3.64895,128.1906,45
2096,-3.64896,128.279204,45
2097,-3.649016,128.193531,45
2098,-3.649326,128.194773,45
2099,-3.649336,128.189093,45
2100,-3.649381,128.24434,45
2101,-3.649436,128.237312,45
2102,-3.649438,128.18854,45
2103,-3.649479,128.193636,45
2104,-3.649484,128.193778,45
2105,-3.649508,128.189982,45
2106,-3.64955,128.1887,45
2107,-3.649873,127.964789,45
2108,-3.649925,128.19176,45
2109,-3.650009,128.192151,45
2110,-3.650275,128.191898,45
2111,-3.650597,128.195284,45
2112,-3.65064,127.96358,45
2113,-3.650849,128.162899,45
2114,-3.6509,128.18809,45
2115,-3.650955,128.239535,45
2116,-3.651063,128.233087,45
2117,-3.651234,128.189755,45
2118,-3.65128,128.18882,45
2119,-3.65129,128.19377,45
2120,-3.651331,128.234083,45
2121,-3.65139,128.195317,45
2122,-3.651551,128.195637,45
2123,-3.65165,128.19558,45
2124,-3.651706,128.2312,45
2125,-3.652022,128.188913,45
2126,-3.652043,128.251126,45
2127,-3.652088,128.191529,45
2128,-3.65209,128.2318,45
2129,-3.652148,128.230758,45
2130,-3.652377,128.196718,45
2131,-3.65239,128.18306,45
2132,-3.652479,128.191515,45
2133,-3.652588,128.228915,45
2134,-3.6527,128.233842,45
2135,-3.65271,128.241751,45
2136,-3.652734,128.18799,45
2137,-3.652903,128.22856,45
2138,-3.653031,128.24989,45
2139,-3.6531,128.18728,45
2140,-3.653108,128.187656,45
2141,-3.653146,127.962071,45
2142,-3.653221,128.227388,45
2143,-3.653269,128.233641,45
2144,-3.653314,128.227411,45
2145,-3.653403,128.188268,45
2146,-3.65351,128.193556,45
2147,-3.65351,128.23103,45
2148,-3.653557,128.184053,45
2149,-3.653641,128.227261,45
2150,-3.653682,128.165876,45
2151,-3.653748,128.188586,45
2152,-3.65389,128.19018,45
2153,-3.653898,128.19713,45
2154,-3.654037,128.19468,45
2155,-3.654075,128.194018,45
2156,-3.65432,128.22444,45
2157,-3.654386,128.22988,45
2158,-3.65446,128.19811,45
2159,-3.654482,128.190724,45
2160,-3.654527,128.189511,45
2161,-3.65455,128.24846,45
2162,-3.654563,128.225459,45
2163,-3.654567,128.231525,45
2164,-3.654588,128.195697,45
2165,-3.65467,128.18361,45
2166,-3.654748,128.1877,45
2167,-3.65475,128.1923,45
2168,-3.654759,128.172097,45
2169,-3.65481,128.19685,45
2170,-3.65482,128.198473,45
2171,-3.654867,128.172271,45
2172,-3.65502,128.18485,45
2173,-3.655085,128.28685,45
2174,-3.6551,128.18487,45
2175,-3.655193,128.183893,45
2176,-3.65523,127.96108,45
2177,-3.655269,128.192393,45
2178,-3.655357,128.197513,45
2179,-3.655394,128.19395,45
2180,-3.655416,128.187503,45
2181,-3.655598,128.215561,45
2182,-3.655735,128.18681,45
2183,-3.655788,128.195763,45
2184,-3.655818,128.19878,45
2185,-3.655981,128.192446,45
2186,-3.656306,128.224985,45
2187,-3.656447,128.219119,45
2188,-3.656449,128.224656,45
2189,-3.656669,128.224609,45
2190,-3.6568,128.19829,45
2191,-3.656867,128.185999,45
2192,-3.65687,128.19839,45
2193,-3.65688,128.22216,45
2194,-3.65691,128.19807,45
2195,-3.656912,128.22201,45
2196,-3.657178,128.196693,45
2197,-3.657233,128.186487,45
2198,-3.657266,128.197054,45
2199,-3.657306,128.18799,45
2200,-3.657346,128.22467,45
2201,-3.65736,128.19808,45
2202,-3.657362,128.184235,45
2203,-3.6574,128.18682,45
2204,-3.657418,128.184164,45
2205,-3.657427,128.184018,45
2206,-3.65746,128.18404,45
2207,-3.657573,128.18201,45
2208,-3.657576,128.181982,45
2209,-3.65765,128.22513,45
2210,-3.65765,128.18903,45
2211,-3.65765,128.22513,45
2212,-3.657657,128.225153,45
2213,-3.657657,128.189044,45
2214,-3.657657,128.207099,45
2215,-3.657657,128.18904,45
2216,-3.657657,128.20709,45
2217,-3.657657,128.207099,45
2218,-3.657657,128.22516,45
2219,-3.657657,128.189044,45
2220,-3.657657,128.152934,45
2221,-3.657657,128.207099,45
2222,-3.657657,128.207099,45
2223,-3.657657,128.189044,45
2224,-3.657657,128.152934,45
2225,-3.657657,128.17099,45
2226,-3.657657,128.20709,45
2227,-3.657657,128.207099,45
2228,-3.657657,128.189044,45
2229,-3.657657,128.207099,45
2230,-3.657657,128.189044,45
2231,-3.657657,128.207099,45
2232,-3.657657,128.18904,45
2233,-3.657657,128.18904,45
2234,-3.657657,128.20709,45
2235,-3.657657,128.189044,45
2236,-3.657657,128.170989,45
2237,-3.657657,128.189044,45
2238,-3.657657,128.189044,45
2239,-3.657657,127.95433,45
2240,-3.657657,128.225153,45
2241,-3.657657,128.170989,45
2242,-3.657657,128.189044,45
2243,-3.657657,128.170989,45
2244,-3.657657,128.189044,45
2245,-3.657657,128.207099,45
2246,-3.65766,128.22515,45
2247,-3.65766,128.18904,45
2248,-3.65766,128.18904,45
2249,-3.65766,128.2432,45
2250,-3.65766,128.2432,45
2251,-3.65766,128.20709,45
2252,-3.65766,128.17098,45
2253,-3.65767,128.17098,45
2254,-3.65767,128.22515,45
2255,-3.657681,128.196243,45
2256,-3.657683,128.22257,45
2257,-3.657738,128.18659,45
2258,-3.657783,128.222795,45
2259,-3.65786,128.19758,45
2260,-3.657873,128.18423,45
2261,-3.65793,128.19995,45
2262,-3.65802,128.198255,45
2263,-3.658039,128.214366,45
2264,-3.658127,128.198542,45
2265,-3.658155,128.193772,45
2266,-3.658375,128.22311,45
2267,-3.658377,128.184361,45
2268,-3.658411,128.183321,45
2269,-3.658583,128.188647,45
2270,-3.65873,128.21791,45
2271,-3.658741,128.18419,45
2272,-3.658913,128.18693,45
2273,-3.658955,128.182883,45
2274,-3.65907,128.19575,45
2275,-3.659136,128.192022,45
2276,-3.659245,128.18079,45
2277,-3.659264,128.214804,45
2278,-3.659302,128.183144,45
2279,-3.659337,128.213969,45
2280,-3.659459,128.199499,45
2281,-3.659523,128.19483,45
2282,-3.659568,128.192572,45
2283,-3.659629,128.1673,45
2284,-3.65965,128.21291,45
2285,-3.65966,128.18858,45
2286,-3.659692,128.194213,45
2287,-3.659722,128.194264,45
2288,-3.65977,128.19464,45
2289,-3.659817,128.180903,45
2290,-3.65984,128.20919,45
2291,-3.659919,128.194102,45
2292,-3.659978,128.196836,45
2293,-3.660022,128.17833,45
2294,-3.660029,128.195371,45
2295,-3.660063,128.182628,45
2296,-3.66007,128.18268,45
2297,-3.6601,128.18324,45
2298,-3.66017,128.22076,45
2299,-3.66019,128.19377,45
2300,-3.66028,128.2204,45
2301,-3.660285,128.168513,45
2302,-3.660331,128.213724,45
2303,-3.660373,128.168839,45
2304,-3.660387,128.181574,45
2305,-3.660417,128.192381,45
2306,-3.660423,128.181634,45
2307,-3.660428,128.181632,45
2308,-3.66044,128.18163,45
2309,-3.660476,128.166513,45
2310,-3.660559,128.21617,45
2311,-3.6606,128.16446,45
2312,-3.66068,128.18098,45
2313,-3.6607,128.188785,45
2314,-3.660814,128.165779,45
2315,-3.660828,128.219886,45
2316,-3.660831,128.170096,45
2317,-3.660841,128.182096,45
2318,-3.660849,128.221872,45
2319,-3.660873,128.181763,45
2320,-3.660919,128.214695,45
2321,-3.66093,128.18163,45
2322,-3.66112,128.18639,45
2323,-3.661158,128.193339,45
2324,-3.66117,128.19517,45
2325,-3.66128,128.19365,45
2326,-3.661329,128.165635,45
2327,-3.661356,128.193914,45
2328,-3.66136,128.18919,45
2329,-3.661407,128.194023,45
2330,-3.661416,128.220131,45
2331,-3.661519,128.192011,45
2332,-3.661566,128.189475,45
2333,-3.66157,128.198245,45
2334,-3.661589,128.1758,45
2335,-3.661621,128.17561,45
2336,-3.661623,128.185763,45
2337,-3.661632,128.168546,45
2338,-3.66167,128.18632,45
2339,-3.66169,128.16882,45
2340,-3.661723,128.20686,45
2341,-3.661818,128.198278,45
2342,-3.661826,128.166438,45
2343,-3.66186,128.17265,45
2344,-3.662029,128.217803,45
2345,-3.66218,128.164543,45
2346,-3.662192,128.22209,45
2347,-3.662412,128.20494,45
2348,-3.662526,128.187252,45
2349,-3.662584,128.16101,45
2350,-3.662656,128.16951,45
2351,-3.66272,128.21523,45
2352,-3.66279,128.20432,45
2353,-3.66298,128.20092,45
2354,-3.663105,128.187214,45
2355,-3.66322,128.21899,45
2356,-3.66334,128.204519,45
2357,-3.663394,128.168345,45
2358,-3.66363,128.196367,45
2359,-3.663889,128.16371,45
2360,-3.66395,128.16837,45
2361,-3.6641,128.2176,45
2362,-3.664141,128.164886,45
2363,-3.664248,128.202006,45
2364,-3.66433,128.21545,45
2365,-3.664432,128.169311,45
2366,-3.664455,128.201845,45
2367,-3.664551,128.1677,45
2368,-3.664603,128.166666,45
2369,-3.664651,128.211219,45
2370,-3.66472,128.22482,45
2371,-3.664844,128.293028,45
2372,-3.6649,128.16743,45
2373,-3.664941,128.210876,45
2374,-3.664949,128.206763,45
2375,-3.664957,128.200984,45
2376,-3.664977,128.16678,45
2377,-3.665063,128.198467,45
2378,-3.66526,128.203019,45
2379,-3.665275,128.156982,45
2380,-3.665277,128.199977,45
2381,-3.66546,128.1647,45
2382,-3.66549,128.16578,45
2383,-3.66557,128.15873,45
2384,-3.665597,128.205181,45
2385,-3.665618,128.165415,45
2386,-3.665653,128.199973,45
2387,-3.665672,128.161697,45
2388,-3.66572,128.15976,45
2389,-3.66573,128.205412,45
2390,-3.665888,127.952716,45
2391,-3.665945,128.159758,45
2392,-3.665986,128.199223,45
2393,-3.665998,128.166534,45
2394,-3.666098,128.165238,45
2395,-3.666121,128.210116,45
2396,-3.666124,128.22688,45
2397,-3.66616,128.21299,45
2398,-3.666198,128.161616,45
2399,-3.666301,128.200002,45
2400,-3.666304,128.158127,45
2401,-3.66648,128.202238,45
2402,-3.66664,128.1981,45
2403,-3.666721,128.213292,45
2404,-3.66683,128.20166,45
2405,-3.66686,128.19953,45
2406,-3.666888,128.16602,45
2407,-3.666924,128.165113,45
2408,-3.667044,128.201479,45
2409,-3.667245,128.204458,45
2410,-3.667296,127.949488,45
2411,-3.667434,128.201701,45
2412,-3.667452,128.201965,45
2413,-3.66759,128.20066,45
2414,-3.66765,127.94874,45
2415,-3.668041,128.19846,45
2416,-3.668208,128.198741,45
2417,-3.668421,128.198647,45
2418,-3.668588,128.204688,45
2419,-3.668666,128.225584,45
2420,-3.668674,128.20107,45
2421,-3.66873,128.22537,45
2422,-3.66882,128.19873,45
2423,-3.66929,128.20182,45
2424,-3.66949,128.20379,45
2425,-3.669734,128.197304,45
2426,-3.669775,128.203861,45
2427,-3.669817,128.206055,45
2428,-3.66993,128.20338,45
2429,-3.670123,128.20222,45
2430,-3.67027,128.20252,45
2431,-3.670348,128.200706,45
2432,-3.670486,128.198911,45
2433,-3.670498,128.198164,45
2434,-3.6706,128.1996,45
2435,-3.67062,128.19904,45
2436,-3.67065,128.19764,45
2437,-3.670723,128.198757,45
2438,-3.670724,128.198996,45
2439,-3.670733,128.198774,45
2440,-3.670736,128.198706,45
2441,-3.670834,128.1989,45
2442,-3.670866,128.19921,45
2443,-3.670891,128.199311,45
2444,-3.671128,128.19904,45
2445,-3.67133,128.14443,45
2446,-3.671383,128.19415,45
2447,-3.67155,128.1963,45
2448,-3.67156,128.20724,45
2449,-3.67179,128.20103,45
2450,-3.671832,128.196121,45
2451,-3.671842,128.196098,45
2452,-3.671857,128.196687,45
2453,-3.671876,128.222356,45
2454,-3.67191,128.19366,45
2455,-3.671916,128.164088,45
2456,-3.671918,128.195563,45
2457,-3.671997,128.198344,45
2458,-3.67226,128.19845,45
2459,-3.67226,128.19396,45
2460,-3.672474,128.197024,45
2461,-3.672645,128.1952,45
2462,-3.672978,128.188881,45
2463,-3.673126,128.198971,45
2464,-3.67327,128.20325,45
2465,-3.67329,128.19573,45
2466,-3.67335,128.19962,45
2467,-3.673375,128.197133,45
2468,-3.6736,128.14261,45
2469,-3.67361,128.19186,45
2470,-3.67362,128.19843,45
2471,-3.673677,128.192242,45
2472,-3.673844,128.191832,45
2473,-3.673845,128.192713,45
2474,-3.67387,128.191933,45
2475,-3.673926,128.194007,45
2476,-3.674028,128.19379,45
2477,-3.674051,128.1949,45
2478,-3.67412,128.195092,45
2479,-3.674173,127.939553,45
2480,-3.674243,128.206206,45
2481,-3.67429,128.192368,45
2482,-3.674302,128.19161,45
2483,-3.674374,128.195565,45
2484,-3.674406,128.20589,45
2485,-3.67442,128.2062,45
2486,-3.674423,128.205148,45
2487,-3.67443,128.19776,45
2488,-3.67467,128.19742,45
2489,-3.67476,128.22255,45
2490,-3.67485,128.20473,45
2491,-3.674867,128.1978,45
2492,-3.674955,128.197686,45
2493,-3.67503,128.76445,45
2494,-3.675063,128.203372,45
2495,-3.675221,128.193442,45
2496,-3.67525,128.19771,45
2497,-3.67526,128.19087,45
2498,-3.6753,128.1973,45
2499,-3.675328,127.926635,45
2500,-3.675356,128.190072,45
2501,-3.675537,128.206287,45
2502,-3.67554,128.19061,45
2503,-3.67557,128.19588,45
2504,-3.675675,128.191627,45
2505,-3.675675,128.209682,45
2506,-3.675675,128.209682,45
2507,-3.675675,128.209682,45
2508,-3.675675,128.209682,45
2509,-3.675675,128.191627,45
2510,-3.675675,128.173572,45
2511,-3.675675,128.191627,45
2512,-3.675675,128.191627,45
2513,-3.675675,128.173572,45
2514,-3.675675,128.751337,45
2515,-3.675675,128.191627,45
2516,-3.675675,128.227738,45
2517,-3.675675,128.191627,45
2518,-3.675675,128.22774,45
2519,-3.675675,128.191627,45
2520,-3.675675,127.9208,45
2521,-3.675675,128.191627,45
2522,-3.675675,128.191627,45
2523,-3.675675,128.137462,45
2524,-3.675675,128.209682,45
2525,-3.675675,128.19162,45
2526,-3.675675,128.191627,45
2527,-3.675675,128.19162,45
2528,-3.675675,128.191627,45
2529,-3.675675,128.137462,45
2530,-3.675675,128.191627,45
2531,-3.675675,128.191627,45
2532,-3.675675,128.227738,45
2533,-3.675675,128.191627,45
2534,-3.675675,128.191627,45
2535,-3.675675,128.209682,45
2536,-3.675675,128.191627,45
2537,-3.675675,128.173572,45
2538,-3.675675,128.191627,45
2539,-3.675675,128.209682,45
2540,-3.675675,128.191627,45
2541,-3.675675,128.209682,45
2542,-3.675675,128.19162,45
2543,-3.675675,128.191627,45
2544,-3.675675,128.19162,45
2545,-3.675675,128.191627,45
2546,-3.675675,128.191627,45
2547,-3.675675,128.191627,45
2548,-3.675675,128.209682,45
2549,-3.675675,128.209682,45
2550,-3.675675,128.191627,45
2551,-3.675675,128.209682,45
2552,-3.675675,128.209682,45
2553,-3.675675,128.209682,45
2554,-3.675675,128.209682,45
2555,-3.675675,128.19162,45
2556,-3.675675,128.191627,45
2557,-3.675675,128.155517,45
2558,-3.675675,128.209682,45
2559,-3.67568,128.19162,45
2560,-3.67568,128.19162,45
2561,-3.67568,128.20968,45
2562,-3.67568,128.19162,45
2563,-3.67568,128.20968,45
2564,-3.67568,128.22773,45
2565,-3.67568,128.22773,45
2566,-3.67568,128.19162,45
2567,-3.67568,128.22773,45
2568,-3.67568,128.19162,45
2569,-3.675686,128.198118,45
2570,-3.67569,128.17357,45
2571,-3.67569,128.20969,45
2572,-3.675837,128.191725,45
2573,-3.675878,127.938111,45
2574,-3.67592,128.19159,45
2575,-3.675948,128.20799,45
2576,-3.675967,128.222274,45
2577,-3.6761,128.19862,45
2578,-3.676272,128.212273,45
2579,-3.67629,128.14025,45
2580,-3.676336,128.214338,45
2581,-3.676373,128.19521,45
2582,-3.676389,128.220585,45
2583,-3.676391,128.223013,45
2584,-3.67646,128.76245,45
2585,-3.676469,128.204744,45
2586,-3.676512,128.19632,45
2587,-3.676576,127.934521,45
2588,-3.676723,128.215416,45
2589,-3.676774,128.1913,45
2590,-3.67687,128.19584,45
2591,-3.6769,128.21969,45
2592,-3.676931,128.199179,45
2593,-3.67694,128.19308,45
2594,-3.676964,128.193307,45
2595,-3.676969,128.196681,45
2596,-3.67702,128.19844,45
2597,-3.677025,128.215565,45
2598,-3.677095,128.223007,45
2599,-3.67712,128.19113,45
2600,-3.677171,128.190183,45
2601,-3.677257,128.200528,45
2602,-3.67727,128.19519,45
2603,-3.677291,128.20656,45
2604,-3.677301,128.19843,45
2605,-3.677331,127.92539,45
2606,-3.677339,128.192764,45
2607,-3.677355,128.198611,45
2608,-3.677378,128.20622,45
2609,-3.677386,128.191563,45
2610,-3.67739,128.197674,45
2611,-3.67742,128.19211,45
2612,-3.677445,128.191336,45
2613,-3.677471,128.21552,45
2614,-3.677483,128.188813,45
2615,-3.677495,128.193772,45
2616,-3.677522,128.21552,45
2617,-3.67757,128.20024,45
2618,-3.677574,128.211783,45
2619,-3.67758,128.20235,45
2620,-3.677665,128.21597,45
2621,-3.677719,128.193267,45
2622,-3.677726,128.1978,45
2623,-3.677786,128.218761,45
2624,-3.6778,128.20091,45
2625,-3.67783,128.13666,45
2626,-3.67786,128.20555,45
2627,-3.67787,128.22305,45
2628,-3.677914,128.215909,45
2629,-3.677926,128.194978,45
2630,-3.677951,128.194872,45
2631,-3.678016,128.190562,45
2632,-3.678018,128.217026,45
2633,-3.678092,128.207977,45
2634,-3.678108,128.192249,45
2635,-3.678126,128.191353,45
2636,-3.678301,128.198567,45
2637,-3.678313,128.193456,45
2638,-3.67834,128.21684,45
2639,-3.678349,128.193323,45
2640,-3.678388,128.194667,45
2641,-3.67841,128.19902,45
2642,-3.678444,127.933385,45
2643,-3.678473,128.19263,45
2644,-3.67851,128.208673,45
2645,-3.678565,128.222508,45
2646,-3.67862,128.18954,45
2647,-3.67871,128.217713,45
2648,-3.67881,128.1947,45
2649,-3.678819,128.19423,45
2650,-3.678861,128.193496,45
2651,-3.678904,127.931038,45
2652,-3.679044,128.195387,45
2653,-3.6791,128.21122,45
2654,-3.67913,128.19412,45
2655,-3.679135,128.206215,45
2656,-3.679136,128.197845,45
2657,-3.679137,128.1941,45
2658,-3.679151,128.191473,45
2659,-3.679152,128.206318,45
2660,-3.679161,128.192946,45
2661,-3.679189,128.21607,45
2662,-3.67919,128.19548,45
