,maid,longitude,latitude,horizontal_accuracy,city_hasc,postcode,Date,Hour,count,Y,Color,Magnitude,Depth
337,79679bc4a1d3a388fb7926946188a60c40562bdc,128.23589,-3.62825,22.0,ID.MA.AM,97216.0,16-06-21,13:54:24,241,0.999,green,-,-
338,13056ed2bf49a88d152ed383fb630482e80955aa,128.337026,-3.52258,16.0,ID.MA.MT,97544.0,16-06-21,13:54:24,2,1.0,green,-,-
339,bd342baadaff6ac379c24c3075f33c8627cef4b1,128.367304,-3.346152,9.0,ID.MA.SB,97566.0,16-06-21,13:54:27,3,0.999,green,-,-
340,79679bc4a1d3a388fb7926946188a60c40562bdc,128.235895,-3.628246,7.0,ID.MA.AM,97216.0,16-06-21,13:54:27,241,1.0,green,-,-
341,bd342baadaff6ac379c24c3075f33c8627cef4b1,128.367304,-3.346152,5.0,ID.MA.SB,97566.0,16-06-21,13:54:28,3,1.0,green,-,-
342,ed811a1b1033e28221af75821e56887bf784bf54,130.489971,-3.105531,5.0,ID.MA.ST,97585.0,16-06-21,13:54:28,6,0.999,green,-,-
343,79679bc4a1d3a388fb7926946188a60c40562bdc,128.23584,-3.62822,10.0,ID.MA.AM,97216.0,16-06-21,13:54:29,241,1.0,green,-,-
344,6e2467ce663b620050cadaa0d6172ed6a7c0b9ec,128.192953,-3.640663,7.0,ID.MA.AM,97222.0,16-06-21,13:54:31,73,1.0,green,-,-
345,c51649309dbda4a0d1a30a465366f5cce2485ec4,128.1776,-3.6902,17.0,,,16-06-21,13:54:32,1,0.999,green,-,-
346,79679bc4a1d3a388fb7926946188a60c40562bdc,128.23591,-3.62822,11.0,ID.MA.AM,97216.0,16-06-21,13:54:33,241,1.0,green,-,-
347,79679bc4a1d3a388fb7926946188a60c40562bdc,128.235912,-3.628215,4.0,ID.MA.AM,97216.0,16-06-21,13:54:34,241,0.999,green,-,-
348,e5372e3383afba5a746ad17bee18b1111dd4f445,128.19162,-3.67568,6.0,ID.MA.AM,97129.0,16-06-21,13:54:35,97,0.999,green,-,-
349,79679bc4a1d3a388fb7926946188a60c40562bdc,128.2359,-3.6282,9.0,ID.MA.AM,97216.0,16-06-21,13:54:35,241,1.0,green,-,-
350,ed4eb930adb4bd44ec49f517d78fb0abf81d1d0e,128.221124,-3.692114,4.0,ID.MA.AM,97128.0,16-06-21,13:54:37,162,1.0,green,-,-
351,3d89adb7d5086a03ffdcd6f8e2d61e0b9756d155,128.18959,-3.683375,21.0,ID.MA.AM,97128.0,16-06-21,13:54:37,186,0.999,green,-,-
352,e5372e3383afba5a746ad17bee18b1111dd4f445,128.19161,-3.67569,6.0,ID.MA.AM,97129.0,16-06-21,13:54:40,97,0.999,green,-,-
353,79679bc4a1d3a388fb7926946188a60c40562bdc,128.23589,-3.6282,5.0,ID.MA.AM,97216.0,16-06-21,13:54:41,241,0.999,green,-,-
354,96c02d000207858ed3f4ed7728c31f4f49f89172,128.194223,-3.693693,4.0,ID.MA.AM,97121.0,16-06-21,13:54:44,331,1.0,green,-,-
355,9b696b8453d4e25f2f23ad3a1b9283ab83571986,128.251875,-3.582893,9.0,ID.MA.AM,97214.0,16-06-21,13:54:45,16,0.999,green,-,-
356,79679bc4a1d3a388fb7926946188a60c40562bdc,128.23589,-3.6282,4.0,ID.MA.AM,97216.0,16-06-21,13:54:45,241,1.0,green,-,-
357,79679bc4a1d3a388fb7926946188a60c40562bdc,128.2359,-3.6282,16.0,ID.MA.AM,97216.0,16-06-21,13:54:47,241,0.999,green,-,-
358,f24b0c50d3e38de56e1251d0803d57adaddfb8bf,128.1776,-3.6902,31.0,,,16-06-21,13:54:49,1,1.0,green,-,-
359,84f72e31e0fbd4d8041ca18a4246f1851cf41d3d,128.197288,-3.638479,12.0,ID.MA.AM,97222.0,16-06-21,13:54:49,50,0.999,green,-,-
360,022e0d2082634a18cfb917404c1fd15580e90436,127.90218,-2.92402,8.0,ID.MA.SB,,16-06-21,13:54:56,4,1.0,green,-,-
361,86479422e600a4789f876e0b00b76529e71b329a,128.17529,-3.71256,5.0,ID.MA.AM,97116.0,16-06-21,13:55:02,20,1.0,green,-,-
362,9e1e22776fb2ed51c7a64be85d1d615cd0962f02,128.334093,-3.633887,11.0,ID.MA.MT,97544.0,16-06-21,13:55:03,2,0.999,green,-,-
363,86479422e600a4789f876e0b00b76529e71b329a,128.175292,-3.712557,11.0,ID.MA.AM,97116.0,16-06-21,13:55:03,20,1.0,green,-,-
364,85db51bffffb8f698bfe6aeb0b0274b59439df01,128.956156,-3.298306,4.0,ID.MA.MT,97544.0,16-06-21,13:55:20,80,0.999,green,-,-
365,72de886c46e8ad30556c12f5d6e23933b6f4bab0,128.238078,-3.621621,4.0,ID.MA.AM,97215.0,16-06-21,13:55:21,166,1.0,green,-,-
366,1c1310f88dd8bbf16379d381fee24afc04250a88,128.170622,-3.704359,6.0,ID.MA.AM,97115.0,16-06-21,13:55:22,3198,0.999,green,-,-
367,f23ebc8f43a3f27ddd4fc415d57d6c763c5dbdab,130.130393,-3.031406,38.0,ID.MA.ST,97582.0,16-06-21,13:55:23,113,1.0,green,-,-
368,9a407a09aef8721ff1ef89a4807557103168614b,128.193778,-3.649484,4.0,ID.MA.AM,97222.0,16-06-21,13:55:25,6,0.999,green,-,-
369,9a407a09aef8721ff1ef89a4807557103168614b,128.193778,-3.649484,9.0,ID.MA.AM,97222.0,16-06-21,13:55:27,6,0.999,green,-,-
370,b983879d8a1c4be6078aa31239a1037f928afa8e,128.212279,-3.693693,16.0,ID.MA.AM,97129.0,16-06-21,13:55:28,177,1.0,green,-,-
371,e9593d8ba01b95c07cb9b7578fb47b66026a0703,128.390987,-3.292471,7.0,ID.MA.SB,97566.0,16-06-21,13:55:34,21,1.0,green,-,-
372,4abc0f2389bbeb17e9ffca9e23fda63f53a5890f,128.204528,-3.639639,13.0,,,16-06-21,13:55:37,221,0.999,green,-,-
373,f5c0f2dc9405ef474f12a8dcd266125b2f393d85,128.16098,-3.707381,9.0,ID.MA.AM,97117.0,16-06-21,13:55:37,38,1.0,green,-,-
374,2ac537c6cc3ec9d11daa884a3b2ce8a86ab49894,128.340018,-3.592026,11.0,ID.MA.MT,97544.0,16-06-21,13:55:37,4,0.999,green,-,-
375,45184099ea722fc0b0ad849f3be9fd0a4a0e1cab,130.838397,-3.541921,12.0,ID.MA.ST,97585.0,16-06-21,13:55:41,2,1.0,green,-,-
376,ed4eb930adb4bd44ec49f517d78fb0abf81d1d0e,128.221124,-3.692114,2.0,ID.MA.AM,97128.0,16-06-21,13:55:43,162,0.999,green,-,-
377,ed4eb930adb4bd44ec49f517d78fb0abf81d1d0e,128.221124,-3.692114,6.0,ID.MA.AM,97128.0,16-06-21,13:55:44,162,0.999,green,-,-
378,e9593d8ba01b95c07cb9b7578fb47b66026a0703,128.390987,-3.292471,8.0,ID.MA.SB,97566.0,16-06-21,13:55:50,21,0.999,green,-,-
379,6787453d75e94cab96216cf23de8ef8154c1fc3d,130.478448,-3.092323,5.0,ID.MA.ST,97585.0,16-06-21,13:55:51,1,1.0,green,-,-
380,2ac537c6cc3ec9d11daa884a3b2ce8a86ab49894,128.34001,-3.592026,7.0,ID.MA.MT,97544.0,16-06-21,13:55:52,4,0.999,green,-,-
381,9a80685913617dc522339bc81c3bf89d9b45915d,128.159455,-3.707703,4.0,ID.MA.AM,97117.0,16-06-21,13:55:52,7,1.0,green,-,-
382,1b621786b02b922fbc00d7e6a97a0b0c6dcbd149,128.227738,-3.675675,24.0,ID.MA.AM,97212.0,16-06-21,13:55:52,154,0.999,green,-,-
383,84699c562426d2fbd238ab132092120db92eff73,128.957654,-3.301712,11.0,ID.MA.MT,97544.0,16-06-21,13:56:02,197,0.999,green,-,-
384,84699c562426d2fbd238ab132092120db92eff73,128.957654,-3.301712,9.0,ID.MA.MT,97544.0,16-06-21,13:56:04,197,0.999,green,-,-
385,790ebe92c369052cb285f65d504e9411ec2be40f,128.158112,-3.693693,7.0,,,16-06-21,13:56:06,23,1.0,green,-,-
386,cf3a40a61ff9c85086b9d60a7820904ebc0396d0,128.186125,-3.68537,18.0,ID.MA.AM,97128.0,16-06-21,13:56:08,4,0.999,green,-,-
387,70d7663926396220e64b25cb3b0a3d9351732e02,128.22964,-3.62683,7.0,ID.MA.AM,97216.0,16-06-21,13:56:10,218,1.0,green,-,-
388,cf3a40a61ff9c85086b9d60a7820904ebc0396d0,128.186125,-3.68537,6.0,ID.MA.AM,97128.0,16-06-21,13:56:10,4,0.999,green,-,-
389,d2ba0bd261a49cd69c5e9888ea796020740a0278,128.2153,-3.67923,19.0,ID.MA.AM,97128.0,16-06-21,13:56:11,2,0.999,green,-,-
390,ec54f19988f7408f0e181d021c7cf05ba148b03d,128.186473,-3.639639,12.0,ID.MA.AM,97223.0,16-06-21,13:56:13,237,0.999,green,-,-
391,ef0a7d4d2d95fb152dd9984bcfd3e2fee9ca72b8,128.19422,-3.6937,5.0,ID.MA.AM,97121.0,16-06-21,13:56:13,178,1.0,green,-,-
392,cf3a40a61ff9c85086b9d60a7820904ebc0396d0,128.186125,-3.68537,18.0,ID.MA.AM,97128.0,16-06-21,13:56:15,4,1.0,green,-,-
393,2ac537c6cc3ec9d11daa884a3b2ce8a86ab49894,128.34001,-3.59203,9.0,ID.MA.MT,97544.0,16-06-21,13:56:15,4,0.999,green,-,-
394,e35c1c6996161564c10a8a1b55c86bc2b2b0abcd,129.835564,-2.997925,11.0,ID.MA.MT,97544.0,16-06-21,13:56:17,2,1.0,green,-,-
395,05a98b791da51f4a9ffb90844ecada2376bbe57a,128.208295,-3.621344,12.0,ID.MA.AM,97221.0,16-06-21,13:56:17,6,0.999,green,-,-
396,79679bc4a1d3a388fb7926946188a60c40562bdc,128.235845,-3.628536,4.0,ID.MA.AM,97216.0,16-06-21,13:56:18,241,0.999,green,-,-
397,05a98b791da51f4a9ffb90844ecada2376bbe57a,128.208295,-3.621344,9.0,ID.MA.AM,97221.0,16-06-21,13:56:18,6,1.0,green,-,-
398,e35c1c6996161564c10a8a1b55c86bc2b2b0abcd,129.83556,-2.99793,9.0,ID.MA.MT,97544.0,16-06-21,13:56:22,2,1.0,green,-,-
399,84f72e31e0fbd4d8041ca18a4246f1851cf41d3d,128.197288,-3.638479,5.0,ID.MA.AM,97222.0,16-06-21,13:56:31,50,1.0,green,-,-
400,79679bc4a1d3a388fb7926946188a60c40562bdc,128.23589,-3.628265,12.0,ID.MA.AM,97216.0,16-06-21,13:56:33,241,0.999,green,-,-
401,ed4eb930adb4bd44ec49f517d78fb0abf81d1d0e,128.22113,-3.692114,16.0,ID.MA.AM,97128.0,16-06-21,13:56:39,162,0.999,green,-,-
402,12d75f689247d37cd8e868dbe8d09a7d189d7b18,128.13496,-3.58985,12.0,ID.MA.MT,97543.0,16-06-21,13:56:43,2,0.999,green,-,-
403,f11ec091b3e0d160c746e16e0f6bf441bf3b8a9f,128.182883,-3.6587,21.0,ID.MA.AM,97223.0,16-06-21,13:56:45,34,0.999,green,-,-
404,f11ec091b3e0d160c746e16e0f6bf441bf3b8a9f,128.182883,-3.6587,13.0,ID.MA.AM,97223.0,16-06-21,13:56:46,34,1.0,green,-,-
405,9a407a09aef8721ff1ef89a4807557103168614b,128.193778,-3.649484,6.0,ID.MA.AM,97222.0,16-06-21,13:56:48,6,1.0,green,-,-
406,b9deb826e7ac6f35f90f9004d057189b4ba8679c,129.23888,-2.923151,23.0,ID.MA.MT,97544.0,16-06-21,13:56:51,16,0.999,green,-,-
407,b9deb826e7ac6f35f90f9004d057189b4ba8679c,129.238871,-2.923151,17.0,ID.MA.MT,97544.0,16-06-21,13:56:52,16,1.0,green,-,-
408,9a407a09aef8721ff1ef89a4807557103168614b,128.193778,-3.649484,6.0,ID.MA.AM,97222.0,16-06-21,13:56:52,6,0.999,green,-,-
409,b9deb826e7ac6f35f90f9004d057189b4ba8679c,129.238871,-2.923151,11.0,ID.MA.MT,97544.0,16-06-21,13:56:53,16,1.0,green,-,-
410,7db3df2cbc3f4449715b6fbbe403d84696d53e57,129.776928,-2.890225,7.0,ID.MA.MT,97544.0,16-06-21,13:57:00,2,0.999,green,-,-
411,b9deb826e7ac6f35f90f9004d057189b4ba8679c,129.238871,-2.923151,17.0,ID.MA.MT,97544.0,16-06-21,13:57:01,16,0.999,green,-,-
412,1364f269aa283251c9f6522c2ae057a43977e928,128.23566,-3.628845,13.0,ID.MA.AM,97216.0,16-06-21,13:57:03,8,0.999,green,-,-
413,a0cc7ce4ebb9ba55b4a921b50dd6f7ec15bd012b,128.19942,-3.603603,8.0,ID.MA.MT,97221.0,16-06-21,13:57:05,15,1.0,green,-,-
414,ed4eb930adb4bd44ec49f517d78fb0abf81d1d0e,128.22113,-3.692114,14.0,ID.MA.AM,97128.0,16-06-21,13:57:07,162,0.999,green,-,-
415,9b696b8453d4e25f2f23ad3a1b9283ab83571986,128.251875,-3.582893,5.0,ID.MA.AM,97214.0,16-06-21,13:57:08,16,0.999,green,-,-
416,79679bc4a1d3a388fb7926946188a60c40562bdc,128.23589,-3.628265,13.0,ID.MA.AM,97216.0,16-06-21,13:57:09,241,0.999,green,-,-
417,7db3df2cbc3f4449715b6fbbe403d84696d53e57,129.776928,-2.890225,10.0,ID.MA.MT,97544.0,16-06-21,13:57:10,2,1.0,green,-,-
418,f38cf979aba45e166633c7a31e2d4b4bd9aec8a9,128.484003,-2.849553,10.0,ID.MA.SB,97562.0,16-06-21,13:57:10,34,0.999,green,-,-
419,f1dc00ada46f434b8ba6dd72426f17f17fb80cb0,128.16225,-3.705568,5.0,ID.MA.AM,97117.0,16-06-21,13:57:11,20,0.999,green,-,-
420,f38cf979aba45e166633c7a31e2d4b4bd9aec8a9,128.484003,-2.849553,6.0,ID.MA.SB,97562.0,16-06-21,13:57:11,34,1.0,green,-,-
421,a6012cfeeffce7e8c601fe4a223700c1e5851507,128.170989,-3.657657,23.0,ID.MA.AM,97223.0,16-06-21,13:57:12,272,1.0,green,-,-
422,115ca47481b7715f665bbc413bf72d1015715fbe,128.115651,-2.97189,6.0,ID.MA.SB,,16-06-21,13:57:12,4,0.999,green,-,-
423,790ebe92c369052cb285f65d504e9411ec2be40f,128.158112,-3.693693,12.0,,,16-06-21,13:57:13,23,1.0,green,-,-
424,8901825a0a34a678b58d076601beb234c7d602ae,128.206164,-3.711551,4.0,ID.MA.AM,97129.0,16-06-21,13:57:15,12,0.999,green,-,-
425,85db51bffffb8f698bfe6aeb0b0274b59439df01,128.956156,-3.298306,7.0,ID.MA.MT,97544.0,16-06-21,13:57:16,80,1.0,green,-,-
426,f38cf979aba45e166633c7a31e2d4b4bd9aec8a9,128.484003,-2.849553,30.0,ID.MA.SB,97562.0,16-06-21,13:57:16,34,0.999,green,-,-
427,790ebe92c369052cb285f65d504e9411ec2be40f,128.15811,-3.693693,14.0,,,16-06-21,13:57:16,23,1.0,green,-,-
428,a39ffe76ec3f4745c3ee3baaf7a20077d5dcb2ec,128.08589,-3.693693,3.0,ID.MA.AM,97227.0,16-06-21,13:57:17,272,1.0,green,-,-
429,cc68d47642df9b7ec8b3041aa537d6733647f651,128.18933,-3.644798,9.0,ID.MA.AM,97222.0,16-06-21,13:57:21,1,0.999,green,-,-
430,5202eb2e6518df0e13881602eb01c68e70d74083,128.15773,-3.588769,28.0,ID.MA.MT,97543.0,16-06-21,13:57:23,1,1.0,green,-,-
431,79679bc4a1d3a388fb7926946188a60c40562bdc,128.23589,-3.628265,6.0,ID.MA.AM,97216.0,16-06-21,13:57:24,241,0.999,green,-,-
432,1c1310f88dd8bbf16379d381fee24afc04250a88,128.170622,-3.704359,13.0,ID.MA.AM,97115.0,16-06-21,13:57:24,3198,1.0,green,-,-
433,f38cf979aba45e166633c7a31e2d4b4bd9aec8a9,128.484003,-2.849553,6.0,ID.MA.SB,97562.0,16-06-21,13:57:27,34,1.0,green,-,-
434,f11ec091b3e0d160c746e16e0f6bf441bf3b8a9f,128.182883,-3.6587,7.0,ID.MA.AM,97223.0,16-06-21,13:57:29,34,1.0,green,-,-
435,ed4eb930adb4bd44ec49f517d78fb0abf81d1d0e,128.221124,-3.692114,6.0,ID.MA.AM,97128.0,16-06-21,13:57:34,162,0.999,green,-,-
436,9c4cd857f61ceaf8f39ad279a479f6dbcf3b2a06,128.256132,-3.621621,8.0,ID.MA.AM,97214.0,16-06-21,13:57:36,120,0.999,green,-,-
437,a591c721a4a324815dcb31d414504b00218ca272,130.823943,-3.799214,6.0,ID.MA.ST,97585.0,16-06-21,13:57:40,1,1.0,green,-,-
438,790ebe92c369052cb285f65d504e9411ec2be40f,128.158112,-3.693693,9.0,,,16-06-21,13:57:42,23,0.999,green,-,-
439,fb57a96e3d05a92cc974991a9b5951f9120c2001,128.23011,-3.62737,4.0,ID.MA.AM,97216.0,16-06-21,13:57:43,28,1.0,green,-,-
440,79679bc4a1d3a388fb7926946188a60c40562bdc,128.23589,-3.628265,11.0,ID.MA.AM,97216.0,16-06-21,13:57:45,241,1.0,green,-,-
441,7f8e1d7eb6fa3a0a42103d12aeb990cb4d0f2df5,127.978786,-3.393994,5.0,ID.MA.SB,97571.0,16-06-21,13:57:46,2,0.999,green,-,-
442,875ee0b3d385a5ef1b3fa7145689541fde7f4e73,128.170604,-3.711087,8.0,ID.MA.AM,97116.0,16-06-21,13:57:48,3,0.999,green,-,-
443,4cd1ed8f57355dad4dac0522c8b0d5a1187d0c8c,128.191627,-3.675675,6.0,ID.MA.AM,97129.0,16-06-21,13:57:56,182,0.999,green,-,-
444,4cd1ed8f57355dad4dac0522c8b0d5a1187d0c8c,128.191627,-3.675675,13.0,ID.MA.AM,97129.0,16-06-21,13:57:57,182,0.999,green,-,-
445,4cd1ed8f57355dad4dac0522c8b0d5a1187d0c8c,128.191627,-3.675675,3.0,ID.MA.AM,97129.0,16-06-21,13:57:58,182,1.0,green,-,-
446,4cd1ed8f57355dad4dac0522c8b0d5a1187d0c8c,128.191627,-3.675675,4.0,ID.MA.AM,97129.0,16-06-21,13:58:01,182,1.0,green,-,-
447,c87d786e6649de3ca1ab836177961d89edfca44e,128.949823,-3.308456,10.0,ID.MA.MT,97544.0,16-06-21,13:58:02,28,0.999,green,-,-
448,875ee0b3d385a5ef1b3fa7145689541fde7f4e73,128.1706,-3.71109,3.0,ID.MA.AM,97116.0,16-06-21,13:58:02,3,1.0,green,-,-
449,4cd1ed8f57355dad4dac0522c8b0d5a1187d0c8c,128.191627,-3.675675,15.0,ID.MA.AM,97129.0,16-06-21,13:58:03,182,0.999,green,-,-
450,b5247410c6b14e60831ffcf3fd09b553ff893b5f,129.975299,-3.03316,14.0,ID.MA.MT,97544.0,16-06-21,13:58:05,6,1.0,green,-,-
451,875ee0b3d385a5ef1b3fa7145689541fde7f4e73,128.170604,-3.711087,9.0,ID.MA.AM,97116.0,16-06-21,13:58:06,3,0.999,green,-,-
452,b5247410c6b14e60831ffcf3fd09b553ff893b5f,129.975299,-3.03316,5.0,ID.MA.MT,97544.0,16-06-21,13:58:06,6,1.0,green,-,-
453,35988323c439e5768217651df7d8406a49f2a9cf,128.1776,-3.6902,82.0,,,16-06-21,13:58:09,3,0.999,green,-,-
454,13cff04806d65fc07f33b9d3b09c7f6b0fe68c43,129.917863,-2.996966,3.0,ID.MA.MT,97544.0,16-06-21,13:58:11,82,1.0,green,-,-
455,1c1310f88dd8bbf16379d381fee24afc04250a88,128.170622,-3.704359,4.0,ID.MA.AM,97115.0,16-06-21,13:58:12,3198,1.0,green,-,-
456,1c1310f88dd8bbf16379d381fee24afc04250a88,128.170622,-3.704359,4.0,ID.MA.AM,97115.0,16-06-21,13:58:13,3198,0.999,green,-,-
457,572e5e889565a29025ff479d1083f244e00f5959,128.203011,-3.073841,6.0,ID.MA.SB,97561.0,16-06-21,13:58:14,96,1.0,green,-,-
458,13cff04806d65fc07f33b9d3b09c7f6b0fe68c43,129.917863,-2.996966,6.0,ID.MA.MT,97544.0,16-06-21,13:58:14,82,0.999,green,-,-
459,1c1310f88dd8bbf16379d381fee24afc04250a88,128.170622,-3.704359,7.0,ID.MA.AM,97115.0,16-06-21,13:58:15,3198,1.0,green,-,-
460,18decd77e6e11d22d56f18c0e883f483c76a1225,128.310479,-3.640872,15.0,,,16-06-21,13:58:28,23,0.999,green,-,-
461,4ea63d2046bcc8cf63ebe9d53b162122f46f4096,128.180099,-3.711981,7.0,ID.MA.AM,97116.0,16-06-21,13:58:30,4,1.0,green,-,-
462,cc425e645b6c6accbd15825cae845690cae9de71,130.48235,-3.10004,6.0,ID.MA.ST,97585.0,16-06-21,13:58:34,13,0.999,green,-,-
463,8c192947e33d67939b8ae21522134f7ce304b915,130.495457,-3.105172,7.0,ID.MA.ST,97585.0,16-06-21,13:58:35,320,1.0,green,-,-
464,caa10382f5f4ca3b0e8a54f8e04a4f0a18c997a0,128.25613,-3.621621,6.0,ID.MA.AM,97214.0,16-06-21,13:58:38,2,0.999,green,-,-
465,16381224da073fd335b136756f8523753f8cbcf2,128.195935,-3.679844,16.0,ID.MA.AM,97128.0,16-06-21,13:58:39,1,1.0,green,-,-
466,cc425e645b6c6accbd15825cae845690cae9de71,130.48235,-3.100035,14.0,ID.MA.ST,97585.0,16-06-21,13:58:39,13,1.0,green,-,-
467,572e5e889565a29025ff479d1083f244e00f5959,128.20302,-3.073841,9.0,ID.MA.SB,97561.0,16-06-21,13:58:39,96,0.999,green,-,-
468,cc425e645b6c6accbd15825cae845690cae9de71,130.48235,-3.10004,12.0,ID.MA.ST,97585.0,16-06-21,13:58:42,13,0.999,green,-,-
469,ed4eb930adb4bd44ec49f517d78fb0abf81d1d0e,128.221124,-3.692114,10.0,ID.MA.AM,97128.0,16-06-21,13:58:43,162,1.0,green,-,-
470,d9e11f3d2607a4da3820be17a8ecaed39ec9585f,128.191627,-3.675675,14.0,ID.MA.AM,97129.0,16-06-21,13:58:48,145,0.999,green,-,-
471,b5247410c6b14e60831ffcf3fd09b553ff893b5f,129.97529,-3.03316,9.0,ID.MA.MT,97544.0,16-06-21,13:58:51,6,1.0,green,-,-
472,b5247410c6b14e60831ffcf3fd09b553ff893b5f,129.975299,-3.03316,10.0,ID.MA.MT,97544.0,16-06-21,13:58:52,6,0.999,green,-,-
473,79679bc4a1d3a388fb7926946188a60c40562bdc,128.235892,-3.628263,4.0,ID.MA.AM,97216.0,16-06-21,13:58:58,241,0.999,green,-,-
474,24f17195e5965fc94e49c49789230d4193c7f3a3,129.528598,-3.29805,12.0,ID.MA.MT,97544.0,16-06-21,13:58:58,4,1.0,green,-,-
475,79679bc4a1d3a388fb7926946188a60c40562bdc,128.235892,-3.628263,8.0,ID.MA.AM,97216.0,16-06-21,13:58:59,241,0.999,green,-,-
476,35988323c439e5768217651df7d8406a49f2a9cf,128.1776,-3.6902,82.0,,,16-06-21,13:58:59,3,1.0,green,-,-
477,4d96e6650dcdd805cbb6a95c0ff44ebe803b183a,128.194223,-3.693693,12.0,ID.MA.AM,97121.0,16-06-21,13:58:59,76,0.999,green,-,-
478,b50f6b86d6d35f077179ee1486f2e1024c67dbc3,128.19521,-3.676373,5.0,ID.MA.AM,97129.0,16-06-21,13:59:01,14,1.0,green,-,-
479,8c192947e33d67939b8ae21522134f7ce304b915,130.495457,-3.105172,8.0,ID.MA.ST,97585.0,16-06-21,13:59:02,320,0.999,green,-,-
480,03400efc15d9e76deeecbe6328e240344bc1fbfe,127.941096,-3.368994,6.0,ID.MA.SB,97571.0,16-06-21,13:59:02,1,1.0,green,-,-
481,a728c14453c70f569f5ff39d753ab1d296df6c81,128.160233,-3.589582,29.0,ID.MA.MT,97543.0,16-06-21,13:59:02,1,0.999,green,-,-
482,85db51bffffb8f698bfe6aeb0b0274b59439df01,128.956156,-3.298306,7.0,ID.MA.MT,97544.0,16-06-21,13:59:07,80,0.999,green,-,-
483,ed4eb930adb4bd44ec49f517d78fb0abf81d1d0e,128.221124,-3.692114,3.0,ID.MA.AM,97128.0,16-06-21,13:59:07,162,1.0,green,-,-
484,73e6d3c01c12a5be03b1d372963abbb62826f20a,128.240637,-3.639639,9.0,,,16-06-21,13:59:09,6,0.999,green,-,-
485,85db51bffffb8f698bfe6aeb0b0274b59439df01,128.956156,-3.298306,13.0,ID.MA.MT,97544.0,16-06-21,13:59:09,80,1.0,green,-,-
486,606ec54a05ddf2ddc9637ac8a68ad368b1552e84,128.182646,-3.698941,4.0,ID.MA.AM,97127.0,16-06-21,13:59:12,299,0.999,green,-,-
487,cb6813b3b87c672985cbb337ff6303ecd1cbe87d,129.51141,-3.303091,14.0,ID.MA.MT,97544.0,16-06-21,13:59:13,3,1.0,green,-,-
488,2a48a771b40e9f53030003bd5ec8eb7c1aad37c4,128.22062,-3.659448,8.0,ID.MA.AM,97212.0,16-06-21,13:59:14,8,0.999,green,-,-
489,3bfa7327fc7ac2a335f868a9bb47dcf415f5857d,128.301982,-3.618248,8.0,ID.MA.MT,97544.0,16-06-21,13:59:15,1,1.0,green,-,-
490,a5be9a678d410473c8de238579379f66c5f3dd6e,128.218003,-3.692146,9.0,ID.MA.AM,97128.0,16-06-21,13:59:17,3,1.0,green,-,-
491,96c02d000207858ed3f4ed7728c31f4f49f89172,128.19423,-3.693693,4.0,ID.MA.AM,97121.0,16-06-21,13:59:18,331,1.0,green,-,-
492,a0cc7ce4ebb9ba55b4a921b50dd6f7ec15bd012b,128.19942,-3.603603,6.0,ID.MA.MT,97221.0,16-06-21,13:59:19,15,1.0,green,-,-
493,b5247410c6b14e60831ffcf3fd09b553ff893b5f,129.975299,-3.03316,4.0,ID.MA.MT,97544.0,16-06-21,13:59:21,6,0.999,green,-,-
494,606ec54a05ddf2ddc9637ac8a68ad368b1552e84,128.182646,-3.698941,9.0,ID.MA.AM,97127.0,16-06-21,13:59:22,299,1.0,green,-,-
495,37f6ee5384e21886950b2d662d12ea01791527f0,130.476896,-3.081081,12.0,ID.MA.ST,97585.0,16-06-21,13:59:22,300,0.999,green,-,-
496,2a48a771b40e9f53030003bd5ec8eb7c1aad37c4,128.22063,-3.659448,8.0,ID.MA.AM,97212.0,16-06-21,13:59:22,8,1.0,green,-,-
497,606ec54a05ddf2ddc9637ac8a68ad368b1552e84,128.182646,-3.698941,4.0,ID.MA.AM,97127.0,16-06-21,13:59:23,299,0.999,green,-,-
498,0f89e1a7d772bd2f843711e84e80a5d3ae1a4999,128.17654,-3.701783,7.0,ID.MA.AM,97112.0,16-06-21,13:59:23,10,1.0,green,-,-
499,cb6813b3b87c672985cbb337ff6303ecd1cbe87d,129.51141,-3.303091,9.0,ID.MA.MT,97544.0,16-06-21,13:59:23,3,0.999,green,-,-
500,6914ba80cd8c21293feeecadfdab08e1906b1460,128.178776,-3.711711,5.0,ID.MA.AM,97116.0,16-06-21,13:59:27,39,1.0,green,-,-
501,a5be9a678d410473c8de238579379f66c5f3dd6e,128.21799,-3.69214,9.0,ID.MA.AM,97128.0,16-06-21,13:59:27,3,0.999,green,-,-
502,eb7aab996c9c9640dc7e44cbf9ce697258acca7d,128.1857,-3.686629,5.0,ID.MA.AM,97128.0,16-06-21,13:59:28,54,1.0,green,-,-
503,18decd77e6e11d22d56f18c0e883f483c76a1225,128.31047,-3.64088,6.0,,,16-06-21,13:59:29,23,1.0,green,-,-
504,eb7aab996c9c9640dc7e44cbf9ce697258acca7d,128.18569,-3.68663,7.0,ID.MA.AM,97128.0,16-06-21,13:59:29,54,0.999,green,-,-
505,86d7d4bf72ba9728c9ba8b119b3b4908d5e39fb3,128.967651,-3.299853,24.0,ID.MA.MT,97544.0,16-06-21,13:59:34,51,0.999,green,-,-
506,79679bc4a1d3a388fb7926946188a60c40562bdc,128.23581,-3.62742,9.0,ID.MA.AM,97216.0,16-06-21,13:59:35,241,0.999,green,-,-
